,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
10,0.20059788119789412,0.31255041733146344,0.3842709171975039,0.23015652353641927,0.24725602065667623,0.24596252135047006,0.19708589852666217,0.29609885249450507,0.3135998319487492,0.21375972956733608,0.40180125697206687,0.2782061464337355,0.18954164618596697,0.2361986501175469,0.19245619100903477,0.24374160879049686,0.2567047639156673,0.17067232512646946,0.16388230254231131,0.23890885490001745,0.25525151112927114,0.413363182457998,0.21792064064719277,0.19695708897779085
11,0.20057665221431767,0.310799948395785,0.38293537408969464,0.2304003548637033,0.2432146556779976,0.24659615911999164,0.19644537506003595,0.29466142760802794,0.31108477488600433,0.21153037875816183,0.3970347695352313,0.27743602903809805,0.18803752615957697,0.23798737376097767,0.19122819976146904,0.24047363377120978,0.25398840738171163,0.1719232872141125,0.16202185901784727,0.23628717297828622,0.25665638682870906,0.41167066993809,0.2169621405102908,0.19717361348961807
12,0.20034880247172512,0.30965049937569894,0.383595048598673,0.22950943083653963,0.24188646627350296,0.2454392569160162,0.19550620620262904,0.2934352700285182,0.3110854917099143,0.20972019671441836,0.3951855391939446,0.2778357677014347,0.18676800170432972,0.23873571275709424,0.19127521806626324,0.2389592442191878,0.2524210689611704,0.17193963147896502,0.15941623928719276,0.2342753424500046,0.2576668878268437,0.41011757748518435,0.21567633773787018,0.1957087736523246
13,0.19914469722117797,0.3095404762137276,0.3843858610263661,0.22836275782126067,0.2415773144407366,0.24336201056943774,0.1943580560870889,0.29220437790724463,0.3124818323673598,0.20905261637030068,0.3959797572023681,0.2777315250085897,0.18592296213566745,0.23815663570030451,0.19147790824087194,0.23698822305524697,0.24884272818916292,0.1708720644161324,0.1596814166759321,0.23371205845379545,0.255333409176963,0.4099414400779299,0.21499569718820943,0.19525382329729252
14,0.1980025427547932,0.3091666299295781,0.38424994128540085,0.22698509313792747,0.24195103293162373,0.24230187599697614,0.1933498311993613,0.2918386430370209,0.3121458096002228,0.20777511292001447,0.3943975046462174,0.2769649479399162,0.18548200881850696,0.2375863314267316,0.1924757277210802,0.23620254456186676,0.24694936778016716,0.16950568561261803,0.15962629704642806,0.2335354778440025,0.25344012544782424,0.40583790248568113,0.2142378650836829,0.19468526584484297
15,0.19686225372704474,0.30858648258259036,0.3841736271186588,0.2260634792116497,0.24317716628497102,0.24086820115663973,0.19295487749883208,0.2925309223769331,0.31242843757215627,0.20616868322753654,0.3908971737998167,0.27570139715077246,0.1852134079527697,0.2355441971902958,0.19179711445254266,0.23455887158954114,0.2473675651208563,0.16829884364552833,0.15914852295729778,0.23098595685486292,0.2533190503897225,0.4049994789382133,0.21349459325911407,0.1935664737118569
16,0.19654862487538136,0.30822238535452706,0.3829829432218347,0.2247604508822278,0.24303913781053718,0.24076777703387314,0.19204014050516124,0.2945684722292982,0.3123070163995823,0.20553318174369078,0.3900480052361313,0.27483688023218417,0.1852070667147009,0.23533751629613942,0.19138611202113887,0.23360413132620594,0.2463246012220948,0.16740453231827102,0.15875870299729913,0.23041991337756368,0.2526168039115243,0.4035122706075327,0.21182642276347294,0.1924651495923127
17,0.19531079425841955,0.3078305332336261,0.382042043322661,0.224173265011683,0.24281866696001617,0.24042240703610443,0.19142525888631245,0.293575613945663,0.3116439547057662,0.20455082031721197,0.38767267724822585,0.27375145576224486,0.18483054051107317,0.23320441829182315,0.19102300083133894,0.23180914095860083,0.24580229955819943,0.1665784786982539,0.15808857542867633,0.22911284777919405,0.2512662435773002,0.4023213511501875,0.21007374933924997,0.19111418236759103
18,0.198318755657715,0.32115755443327126,0.37449348333434107,0.2465260155002523,0.23324542520916414,0.2544406359366449,0.19577420324356212,0.29499610450284364,0.3032006905575401,0.2168249975886085,0.41976048984611186,0.2748894557128383,0.1931356283624327,0.24053091738805507,0.18672710011341434,0.25232115924507276,0.2487773813486693,0.17178377436280687,0.15922291563973226,0.23417840825428055,0.24753647839341575,0.4060858959691213,0.21320156060442488,0.18958340926935693
19,0.19569740051613696,0.3145532272081661,0.37119132755453715,0.23501031197300257,0.2298706365205553,0.24428401695825497,0.19442657479603742,0.29428894927780663,0.3027724003754795,0.21109879657460665,0.40634261649270365,0.27280557350861284,0.18998277069055144,0.23761710013508686,0.18508422156807774,0.24710807273910812,0.24772595175729578,0.16796745084645076,0.15455838959272458,0.2295915539654331,0.2452567505442777,0.4015921251383866,0.2094966428186542,0.18819242444631898
20,0.19529918014124711,0.31002648457194754,0.3698041425659513,0.23142498210544765,0.22868185881118108,0.24076426204295923,0.19462612901762452,0.29325966615708726,0.2995994978669748,0.20580725737094932,0.40108699104408463,0.2716339834350095,0.18694384304941117,0.23277705785144764,0.18552739782094094,0.24297228400100793,0.24511609563925058,0.16740830652953334,0.15220497612117062,0.22861923918568794,0.2440904591923011,0.402554428237598,0.20776364576290113,0.18757248769318108
21,0.193802648294608,0.30821683349376644,0.37054922032604704,0.22917164962056993,0.22837768099607622,0.23769319595582697,0.19131864507504692,0.28936948863128353,0.2966141856302217,0.20459500306389924,0.400659310888711,0.26933922480220823,0.18516824604990706,0.2312551319068711,0.1842472389743786,0.2396466316758158,0.24414620808427764,0.1659647586206475,0.1485095760618304,0.23011173162408366,0.24307434141043913,0.40155204452369075,0.2063244796982056,0.1871029333044054
22,0.19190098201314862,0.30695811461327804,0.3702447837267629,0.22661742647555308,0.23102065778520547,0.23764271256002018,0.19027445090790374,0.2874265217321978,0.2963918589858193,0.20421995182864042,0.3970574177140628,0.27008817877504027,0.18385125151798662,0.2294738623900597,0.18547471146249306,0.23839979259364635,0.24301494781216432,0.16578649271689938,0.14656000762996133,0.22892842988917517,0.24254772674053757,0.40663565696331244,0.20552955414445082,0.1867620801762843
23,0.19085700357874272,0.30571906518775727,0.37203211589441654,0.22496428178324313,0.22719240924706693,0.23615872289962975,0.1891195107349654,0.2858028750813453,0.29405797737247624,0.20308830749853812,0.39608276862820685,0.26927184420802597,0.18315796017575775,0.22827219650610375,0.18532367077208262,0.23633189561589568,0.24209175309221448,0.1649707407813912,0.14708808792829728,0.22712997714306654,0.24191447830006216,0.4047152648210434,0.20607529083524612,0.1858848801806825
24,0.18995418924241197,0.30375241573238504,0.3716903697666205,0.2230006492927714,0.2261918545813987,0.23514785055738258,0.18829748153923953,0.2842661107915897,0.29253680181644487,0.20161447824600487,0.3958485951695673,0.26903152216726856,0.18203699703364704,0.22780038003560343,0.18519289145915804,0.2331692523475144,0.24105507382723632,0.16334117459871192,0.1469948727768207,0.22553580182893024,0.2408927571875917,0.40368731988102735,0.20669634168292958,0.18577676553282152
25,0.19011713217960505,0.3036365050364813,0.370819606745053,0.22197856516964298,0.22649579244904094,0.23318716848422932,0.18732911720169668,0.28224337239654246,0.2935734936871107,0.20090444641962787,0.39482997501246647,0.2685358359972949,0.18130418551082988,0.22735204461975791,0.1846846102781645,0.233716882498838,0.24092379429997926,0.16261738574786674,0.14752627611769092,0.22375164361500774,0.24014199930421926,0.40075855758566015,0.20801914207544545,0.1849969737612255
26,0.18953701109436535,0.30273565221454574,0.3697180813663735,0.2220567505335462,0.22612332061627094,0.23229106559098547,0.1863433309075506,0.2811409445674945,0.2941629207924222,0.20010809785568467,0.39068527839109074,0.26818908486657644,0.17977789124857266,0.22610176390655468,0.18433191068959676,0.2320947297822774,0.2398800858496987,0.16348305927132686,0.14772388222697935,0.222657527270627,0.23940261161655824,0.3985194316133517,0.2066975068680431,0.18428451139757013
27,0.1895995822429072,0.301760353044997,0.3689049133627802,0.22275129060055823,0.22437147819131031,0.2328601953116357,0.18629915586842644,0.2806456213649137,0.29341604297357143,0.19905061301483692,0.38768251464329556,0.2679793185355583,0.17917922242918613,0.22705612407887132,0.18379102513933684,0.23032093346638005,0.23901771989078532,0.16410693530898798,0.14680109068598285,0.22136258038855808,0.24060045009586847,0.398176438435248,0.20628473129658262,0.18470366293347526
28,0.1892756610380069,0.3014052402778223,0.36977999496341074,0.22252792502779586,0.22373777650703436,0.23223872438200488,0.18613899982912993,0.2799911269778976,0.2934463294043338,0.19787778651311966,0.38674869258401573,0.26827792048843574,0.1787113559814918,0.22762857026212244,0.1837732879446701,0.22941373520383526,0.2386306436498637,0.16419500010269458,0.14571484825992198,0.2205180709772167,0.2409574377250334,0.39682078011074445,0.20573440422120412,0.18415738862380823
29,0.18869716403597106,0.3013862407824821,0.3708758193548258,0.22214464653370375,0.22376426248538894,0.23144753266760731,0.1858345944934065,0.27944835247503896,0.29448252363087624,0.197724508779463,0.3874199284804747,0.26851831243107305,0.1785169451945142,0.22775230308891914,0.18362231980720095,0.22818666183632313,0.23705640433665345,0.1635776478952112,0.14600283275681852,0.22039522332768602,0.239906808980605,0.39670490260044855,0.20489095390204273,0.18396643465880666
30,0.18841128451412165,0.30134400520965937,0.3712133507765712,0.22150091262186344,0.22412352542518083,0.23119397068904854,0.18545132367350445,0.27917770414954646,0.29463882806989544,0.19739094027872203,0.38681001186776703,0.26801431358137195,0.17846071434147834,0.22779442146906143,0.18397559013558232,0.22774101829633753,0.23614835534593,0.16278546619769146,0.14594827050572737,0.22097210782204876,0.2389883735960316,0.3942242378990811,0.20470525663545067,0.18401447043456354
31,0.18775218592761334,0.3010463305018035,0.3716159841302489,0.22113561803571294,0.22482100019393703,0.23081590001008387,0.18573235053956405,0.2793907585544508,0.294919382824126,0.196371326187832,0.38444245438540536,0.2673438142598209,0.17824637106575617,0.22623607115967898,0.1836226617089577,0.22696063999883392,0.2360612830438735,0.1621294854931887,0.1459473495438011,0.2199293750236281,0.23865495134339207,0.39397370978366864,0.2041766805825026,0.18343044451659643
32,0.18780367435513773,0.3010928147490109,0.37060240786041515,0.2205225816250999,0.22484225885211334,0.23084954172558841,0.18517674353276375,0.2803897006565418,0.2951527498100631,0.1961767889270817,0.3838188161865789,0.266846847780322,0.17835258336798498,0.2263984549411272,0.18342055029307505,0.22626253853974604,0.23597530869188427,0.16170563766291465,0.14587388393213496,0.21971187479352863,0.23897115391859852,0.3933433742468553,0.20304673519445662,0.18314184243131018
33,0.18746322117747766,0.30110416686832747,0.3702147381924482,0.22032812566515358,0.2247110927191668,0.2309169254963536,0.18484440651669673,0.2799886103431441,0.2954123650157257,0.19579806568408942,0.3824591101960232,0.26617034356948965,0.17837778021381323,0.2253321903362393,0.1833275089936567,0.22529388353484953,0.23598941183628402,0.16120848564238838,0.14574382137434533,0.2193041856894235,0.23860052362408957,0.39296419334685195,0.20181800853451912,0.1824719397095802
